9275429,BSc (Hons) in Computer Science,481BCS1,3.5,3.83,202309,Male,JEFFREY CHEAH ACE SCHOLARSHIP
3832573,Bachelor of Software Engineering (Hons),481BSE,3.05,0,202001,Male,"JEFFREY CHEAH FOUNDATION SCHOLARSHIP, SUNWAY PALS BURSARY"
4460930,BSc (Hons) Information Technology,481BIT,null,null,201901,Male,"THE STAR EDUCATION FUND, THE STAR EDUCATION FUND, THE STAR EDUCATION FUND"
9688155,Bachelor of Science (Honours) in Information Technology,null,null,null,202409,null,null
3132139,BSc (Hons) in Computer Science,481BCS,0,0,202104,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
9111362,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.31,0,202304,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
5962734,Bachelor of Mechatronic Engineering (Robotics) with Honours,0788BMRE,null,null,202504,Male,null
7260520,Bachelor of Science (Honours) in Information Technology,null,null,null,202409,null,null
5462840,BSc (Hons) in Computer Science,481BCS1,3.9,3.83,202309,Male,JEFFREY CHEAH ACE SCHOLARSHIP
5404483,Bachelor of Mechanical Engineering with Honours,714BMEC,0,3.13,202409,Male,"INAUGURAL BURSARY, SUNWAY PALS BURSARY, INAUGURAL BURSARY, SUNWAY PALS BURSARY"
6823358,BSc (Hons) in Computer Science,481BCS2,3.5,3.5,202401,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
7230114,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201801,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
9956761,BSc (Hons) Information Systems,481BIS,null,null,201708,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
3493297,BSc (Hons) Information Technology,481BIT,null,null,202108,Male,SIBLING DISCOUNT
7907849,Bachelor of Chemical Engineering with Honours,524BCHE,0,2.72,202409,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
6675574,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,2.94,4,202301,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
148817,BSc (Hons) Information Technology,481BIT3,0,2.5,202409,Male,"REBATE FOR INTERNATIONAL PROGRESSION, SIBLING DISCOUNT, SUNWAY ACE SCHOLARSHIP"
1533664,BSc (Hons) in Computer Science,481BCS,null,null,201703,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
6937183,BSc (Hons) Information Technology,481BIT,null,null,201803,Female,JEFFREY CHEAH ENTRANCE SCHOLARSHIP
5610041,Bachelor of Software Engineering (Hons),481BSE,3.67,0,202208,Female,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
5756717,BSc (Hons) in Computer Science,481BCS,null,null,201703,Female,JEFFREY CHEAH CONTINUING SCHOLARSHIP
8545152,BSc (Hons) in Computer Science,481BCS3,0,4,202502,Female,SUNWAY ENTRANCE SCHOLARSHIP
3024177,Bachelor of Information Systems (Hons) in Mobile Computing with Entrepreneurship,482BMCE,null,null,201808,Female,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
5711296,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201903,Female,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
89222,BSc (Hons) in Computer Science,481BCS3,0,4,202502,Female,REBATE FOR INTERNATIONAL PROGRESSION
534147,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.53,0,202001,Male,CIS ECA SCHOLARSHIP
4744187,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,2.79,0,202104,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
6334566,BSc (Hons) in Computer Science,481BCS,3.41,3.4,202201,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
3968067,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.72,3.83,202104,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
6053573,BSc (Hons) in Computer Science,481BCS,3.23,0,202104,Female,JEFFREY CHEAH ACE SCHOLARSHIP
443951,BSc (Hons) in Computer Science,481BCS,3.37,3.35,202101,Male,SUNWAY PALS BURSARY
4037933,Bachelor of Chemical Engineering with Honours,524BCHE,0,3.45,202409,Male,"CIS ECA SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
766834,BSc (Hons) in Computer Science,481BCS,3.5,0,202001,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
4775744,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,2.97,0,201908,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
7948411,Bachelor of Chemical Engineering with Honours,524BCHE,null,null,202502,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
3043626,BSc (Hons) Information Technology,481BIT,null,null,202003,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
9052427,Bachelor of Science (Honours) in Computer Science,null,null,null,202409,null,null
1780668,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,2.89,2.58,201908,Female,JEFFREY CHEAH ACE SCHOLARSHIP
8439603,BSc (Hons) Information Technology,481BIT,null,null,201603,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
3640190,Bachelor of Electronic and Electrical Engineering with Honours,523BEEE,3,3.25,202404,Female,"CIS ECA SCHOLARSHIP, CIS ECA SCHOLARSHIP"
5166911,BSc (Hons) in Computer Science,481BCS,3.15,3.16,201908,Male,JEFFREY CHEAH FOUNDATION COMMUNITY SCHOLARSHIP
4764298,BSc (Hons) Information Technology,481BIT,null,null,201208,Female,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
3547323,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201808,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
4616902,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.69,0,202301,Male,JEFFREY CHEAH ENTRANCE SCHOLARSHIP
1674737,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.35,3.12,201908,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
297652,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,2.96,2.78,202108,Male,"IO SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
1217112,Bachelor of Software Engineering (Hons),481BSE,3.16,3.42,201908,Female,"JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
93809,Bachelor of Software Engineering (Hons),481BSE,3.28,3.26,202201,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
2366582,BSc (Hons) in Computer Science,null,null,null,201708,null,null
9119251,BSc (Hons) in Computer Science,481BCS,null,null,201703,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
8451717,Bachelor of Science (Honours) in Computer Science,null,null,null,202409,null,null
2074304,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.2,3.2,202201,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
7577165,BSc (Hons) Information Technology,481BIT,null,null,201803,Male,JEFFREY CHEAH ENTRANCE SCHOLARSHIP
2761404,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201703,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
2800884,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.35,2.87,202003,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
8041197,BSc (Hons) in Computer Science,481BCS,null,null,201601,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
4465990,Bachelor of Software Engineering (Hons),481BSE2,0,4,202409,Male,SUNWAY ACE SCHOLARSHIP
1079348,BSc (Hons) in Computer Science,481BCS,null,null,201808,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
9744469,BSc (Hons) Information Technology,481BIT,null,null,201901,Male,"SIBLING DISCOUNT, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
8718387,BSc (Hons) Information Systems,481BIS,null,null,201708,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
2373125,BSc (Hons) in Computer Science,481BCS,null,null,201501,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
9792557,Bachelor of Software Engineering (Hons),481BSE1,3.28,3.33,202304,Male,"SIBLING DISCOUNT, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
99642,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201708,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
5841058,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.69,3.84,202008,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH SPECIAL ENTRANCE SCHOLARSHIP"
6712023,BSc (Hons) Information Systems,481BIS,null,null,201601,Male,null
3342185,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201708,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
7969581,Bachelor of Software Engineering (Hons),481BSE1,3.1,3.33,202309,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
334899,BSc (Hons) Information Technology,481BIT,null,null,201308,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
8890301,BSc (Hons) Information Technology,481BIT,null,null,201703,Female,"SUNWAY SPORTS SCHOLARSHIP, SUNWAY SPORTS SCHOLARSHIP, SUNWAY SPORTS SCHOLARSHIP"
8425987,BSc (Hons) in Computer Science,481BCS2,0,3.75,202404,Male,SUNWAY ENTRANCE SCHOLARSHIP
128502,BSc (Hons) Information Technology,481BIT,null,null,201408,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
1197582,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.55,0,202301,Female,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
1510785,BSc (Hons) in Computer Science,null,null,null,202208,null,null
1359152,Bachelor of Chemical Engineering with Honours,524BCHE,null,null,202502,Female,"SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
739309,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201808,Female,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
1920745,BSc (Hons) in Computer Science,481BCS,3.44,2.5,201908,Female,SUNWAY PALS BURSARY
9464011,BSc (Hons) Information Technology,481BIT,null,null,201603,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
8514492,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.75,1.61,202304,Female,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
1742297,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,0,4,202502,Female,"SUNWAY PALS BURSARY, SUNWAY ACE SCHOLARSHIP"
4460234,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS1,0,2.94,202304,Female,"JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
9053574,BSc (Hons) Information Systems,481BIS,null,null,201408,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
846456,BSc (Hons) in Computer Science,481BCS,null,null,201603,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
5628066,BSc (Hons) in Computer Science,481BCS,3.57,0,202208,Female,"JEFFREY CHEAH FOUNDATION SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
4874100,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.44,0,202301,Male,"IO SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
8557913,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.15,0,202208,Male,JEFFREY CHEAH ACE SCHOLARSHIP
8213752,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS1,3.6,3.33,202309,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
9045361,BSc (Hons) in Computer Science,481BCS,3.45,3.73,202201,Female,SUNWAY PALS BURSARY
9246507,Bachelor of Science (Honours) in Information Technology,null,null,null,202409,null,null
1941695,Bachelor of Mechanical Engineering with Honours,714BMEC,0,3.44,202409,Male,"INAUGURAL BURSARY, SUNWAY ACE SCHOLARSHIP"
6810087,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
5547557,Bachelor of Software Engineering (Hons),481BSE,null,null,201708,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
8107245,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.47,0,202301,Male,SUNWAY PALS BURSARY
4590610,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
4073366,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,0,3.75,202409,Female,"SUNWAY ENTRANCE SCHOLARSHIP, SUNWAY GROUP STAFF DISCOUNT, SUNWAY PALS BURSARY"
1376237,BSc (Hons) in Computer Science,481BCS,null,null,201601,Female,JEFFREY CHEAH ENTRANCE SCHOLARSHIP
4562467,Bachelor of Software Engineering (Hons),481BSE,3.28,0,202301,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
5916125,BSc (Hons) in Computer Science,481BCS2,2.75,2.75,202401,Male,SUNWAY PALS BURSARY
148470,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.01,1.5,202301,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
1427824,Bachelor of Software Engineering (Hons),481BSE1,3.9,3.83,202309,Male,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, SUNWAY PALS BURSARY"
5569864,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA2,0,4,202409,Female,SUNWAY ACE SCHOLARSHIP
9081818,Bachelor of Electronic and Electrical Engineering with Honours,523BEEE,3.88,4,202309,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY PALS BURSARY, SUNWAY ACE SCHOLARSHIP"
1054530,Bachelor of Science (Honours) in Computer Science,null,null,null,202409,null,null
5550883,Bachelor of Mechanical Engineering with Honours,714BMEC,0,3.63,202409,Male,"INAUGURAL BURSARY, SUNWAY ACE SCHOLARSHIP"
1030527,BSc (Hons) Information Technology,481BIT,3.58,3.58,202003,Female,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
1906515,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
9538857,Bachelor of Science (Honours) in Information Technology,null,null,null,202502,null,null
5119974,BSc (Hons) in Computer Science,481BCS,3.54,3.7,202003,Male,JEFFREY CHEAH ACE SCHOLARSHIP
8106181,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.79,3.85,202208,Male,JEFFREY CHEAH ACE SCHOLARSHIP
7477719,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.13,2.83,202008,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
6252728,BSc (Hons) in Computer Science,481BCS3,0,3.5,202409,Female,"SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
5261991,BSc (Hons) Information Technology,481BIT,null,null,201808,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
6664942,BSc (Hons) Information Technology,481BIT,2.72,0,202208,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
9071980,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,2.97,0,202001,Male,"IO SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
7540012,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201703,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
9170019,Bachelor of Software Engineering (Hons),481BSE2,3.75,3.75,202502,Male,SIBLING DISCOUNT
1408747,BSc (Hons) in Computer Science,481BCS,null,null,201801,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
2153907,Bachelor of Mechatronic Engineering (Robotics) with Honours,0788BMRE,null,null,202502,Male,"INAUGURAL BURSARY, SUNWAY PALS BURSARY, INAUGURAL BURSARY, SUNWAY PALS BURSARY"
8050195,Bachelor of Software Engineering (Hons),481BSE,2.99,2,202108,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
8938005,BSc (Hons) Information Technology,481BIT,0,3.94,202104,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
1790531,BSc (Hons) in Computer Science,481BCS2,3.93,4,202401,Female,"SUNWAY ACE SCHOLARSHIP, SUNWAY ENTRANCE SCHOLARSHIP"
9122623,BSc (Hons) Information Technology,481BIT3,0,4,202502,Female,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
597346,BSc (Hons) in Computer Science,481BCS,3.07,3.3,202108,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, SIN CHEW EDUCATION FUND, SUNWAY PALS BURSARY"
5964403,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201608,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
1616690,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
1228779,BSc (Hons) in Computer Science,481BCS3,3.67,3.67,202502,Female,SUNWAY ACE SCHOLARSHIP
8871890,BSc (Hons) Information Technology,481BIT3,0,4,202409,Male,"REBATE FOR INTERNATIONAL PROGRESSION, SUNWAY ACE SCHOLARSHIP"
7749099,Bachelor of Software Engineering (Hons),481BSE,3.74,0,202208,Female,"JEFFREY CHEAH ACE SCHOLARSHIP, REBATE FOR INTERNATIONAL PROGRESSION"
9628135,BSc (Hons) in Computer Science,481BCS,null,null,202108,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
9827422,BSc (Hons) Information Technology,481BIT,0,2.92,202104,Male,SUNWAY PALS BURSARY
7127339,Bachelor of Software Engineering (Hons),481BSE2,0,4,202502,Male,SUNWAY ACE SCHOLARSHIP
3786202,BSc (Hons) in Computer Science,481BCS,3.19,0,202003,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
5422526,BSc (Hons) in Computer Science,481BCS,3.26,0,202208,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
6423771,Bachelor of Science (Honours) in Computer Science,null,null,null,202409,null,null
3947300,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,3.5,3.5,202409,Male,JEFFREY CHEAH FOUNDATION SCHOLARSHIP
2487422,BSc (Hons) Information Technology,481BIT,null,null,201208,Male,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
7452056,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,2,2,202401,Male,null
579211,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,0,4,202409,Male,SUNWAY PALS BURSARY
4772376,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,2.33,2.33,202401,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
3789497,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS1,2.5,2,202309,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
9960309,BSc (Hons) in Computer Science,481BCS1,3.96,4,202304,Male,JEFFREY CHEAH FOUNDATION SCHOLARSHIP
7049597,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201708,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
6036135,Bachelor of Mechanical Engineering with Honours,714BMEC,0,3.5,202409,Male,INAUGURAL BURSARY
2219575,BSc (Hons) Information Technology,481BIT,null,null,201703,Female,"SUNWAY SPORTS SCHOLARSHIP, SUNWAY SPORTS SCHOLARSHIP, SUNWAY SPORTS SCHOLARSHIP"
2970068,BSc (Hons) in Computer Science,481BCS,3.5,3.5,202101,Male,SUNWAY PALS BURSARY
718231,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
6357210,BSc (Hons) in Computer Science,481BCS,3.08,3.07,202108,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, SUNWAY-TFM SCHOLARSHIP"
9866884,BSc (Hons) in Computer Science,481BCS,3.58,0,202301,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
7469222,BSc (Hons) Information Systems,481BIS,null,null,201508,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
4432668,BSc (Hons) in Computer Science,481BCS3,0,3.5,202409,Male,SUNWAY ENTRANCE SCHOLARSHIP
1922881,BSc (Hons) in Computer Science,481BCS,3.78,0,202104,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
1866896,Bachelor of Science (Honours) in Computer Science,null,null,null,202502,null,null
2746464,BSc (Hons) in Computer Science,481BCS,3.61,0,201908,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
4465075,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS2,4,4,202409,Male,"SUNWAY PALS BURSARY, SIBLING DISCOUNT"
4316631,Bachelor of Electronic and Electrical Engineering with Honours,523BEEE,2.79,3.22,202309,Male,"SUNWAY PALS BURSARY, SUNWAY ENTRANCE SCHOLARSHIP, INAUGURAL BURSARY"
9286374,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,3.17,3.04,202201,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
9408237,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.05,2.97,202101,Female,SUNWAY PALS BURSARY
262751,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201801,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
7499880,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA1,2.56,3.08,202304,Female,SUNWAY PALS BURSARY
5310899,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,0.5,0,202003,Male,SUNWAY PALS BURSARY
6619842,Bachelor of Mechanical Engineering with Honours,714BMEC,null,null,202504,Female,"SUNWAY ENTRANCE SCHOLARSHIP, INAUGURAL BURSARY, SUNWAY PALS BURSARY"
1921795,BSc (Hons) in Computer Science,481BCS3,0,4,202409,Female,SUNWAY ACE SCHOLARSHIP
6130371,BSc (Hons) in Computer Science,481BCS3,0,4,202409,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP, SUNWAY ACE SCHOLARSHIP"
7454468,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201708,Male,JEFFREY CHEAH CONTINUING SCHOLARSHIP
6382364,BSc (Hons) in Computer Science,481BCS,null,null,201303,Male,"JEFFREY CHEAH CONTINUING SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
9072201,Bachelor of Software Engineering (Hons),481BSE2,0,4,202404,Male,SUNWAY ACE SCHOLARSHIP
7060991,Bachelor of Science (Honours) Information Systems (Business Analytics),482BSBA,null,null,201903,Female,"SUNWAY PALS BURSARY, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
4412840,BSc (Hons) Information Technology,481BIT3,0,4,202404,Male,"REBATE FOR INTERNATIONAL PROGRESSION, SUNWAY ACE SCHOLARSHIP"
3599209,BSc (Hons) in Computer Science,481BCS,3.69,0,202301,Female,"SIBLING DISCOUNT, JEFFREY CHEAH ENTRANCE SCHOLARSHIP"
2206806,BSc (Hons) in Computer Science,481BCS2,3.06,3.5,202401,Male,SUNWAY ACE SCHOLARSHIP
4620449,BSc (Hons) in Computer Science,481BCS,2.88,0,202101,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, JEFFREY CHEAH ACE SCHOLARSHIP"
4880610,BSc (Hons) in Computer Science,481BCS2,null,null,202404,Male,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
7903834,Bachelor of Chemical Engineering with Honours,524BCHE,0,3.81,202409,Male,SUNWAY ACE SCHOLARSHIP
9992966,BSc (Hons) in Computer Science,481BCS,null,null,201508,Male,"JEFFREY CHEAH ENTRANCE SCHOLARSHIP, JEFFREY CHEAH CONTINUING SCHOLARSHIP"
7565759,BSc (Hons) Information Systems,481BIS,null,null,201903,Male,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
218802,Bachelor of Science (Honours) in Computer Science,null,null,null,202409,null,null
2166442,BSc (Hons) in Computer Science,481BCS,3.34,3.25,202101,Male,"JEFFREY CHEAH ACE SCHOLARSHIP, IO SUNWAY PALS BURSARY"
6882623,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA,0,0,202001,Male,SUNWAY PALS BURSARY
6361621,BSc (Hons) in Computer Science,481BCS1,3.08,3.83,202304,Female,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
9002002,BSc (Hons) Information Systems,481BIS,null,null,201508,Female,null
4293394,Bachelor of Information Systems (Honours) (Data Analytics),482BSDA2,2.33,2.33,202401,Male,"SUNWAY ACE SCHOLARSHIP, SUNWAY PALS BURSARY"
8936514,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,null,null,201508,Male,"SUNWAY PALS BURSARY, SUNWAY GROUP STAFF DISCOUNT, SUNWAY PALS BURSARY"
997038,BSc (Hons) in Computer Science,481BCS,null,null,201901,Female,SUNWAY PALS BURSARY
6420376,BSc (Hons) Information Technology (Computer Networking and Security),481BCNS,3.65,0,202208,Female,"SUNWAY PALS BURSARY, JEFFREY CHEAH ACE SCHOLARSHIP"
2084029,Bachelor of Information Systems (Hons) in Mobile Computing with Entrepreneurship,482BMCE,null,null,201701,Female,null
6130101,BSc (Hons) in Computer Science,481BCS,3.16,3.18,201908,Female,"SUNWAY PALS BURSARY, SUNWAY PALS BURSARY, SUNWAY PALS BURSARY"
